0	21806.000000000004	761424.0
1	22027.000000000004	650655.0
2	21240.000000000004	611519.0
3	20572.000000000004	590167.0000000001
4	20723.000000000004	581339.0000000001
5	20496.000000000004	578650.0
6	20719.000000000004	576999.0000000001
7	20111.000000000004	576791.0000000001
8	19741.000000000004	577870.0
9	19710.000000000004	588097.0
10	20618.000000000004	598620.0
11	21036.000000000004	591854.0000000001
12	20414.000000000004	585622.0000000001
13	19958.000000000004	580670.0000000001
14	20336.000000000004	576040.0000000001
15	19856.000000000004	575702.0000000001
16	20642.000000000004	582944.0000000001
17	19555.000000000004	607673.0
18	20692.000000000004	709138.0000000001
19	20164.000000000004	744424.0
20	20616.000000000004	671149.0000000001
21	21273.000000000004	639996.0000000001
22	20611.000000000004	598164.0
23	20994.000000000004	583817.0000000001
24	19947.000000000007	586085.0000000001
25	20500.000000000004	609101.0000000001
26	20530.000000000004	615482.0
27	20260.000000000004	622087.0000000001
28	20151.000000000004	645328.0000000001
29	21068.000000000007	631720.0000000001
30	21429.000000000004	606306.0
31	21083.000000000004	593124.0000000001
32	20853.000000000004	578753.0000000001
33	21217.000000000004	574694.0
34	21454.000000000004	573203.0000000001
35	21582.000000000004	573056.0000000001
36	21666.000000000004	574354.0000000001
37	21780.000000000004	578096.0
38	21082.000000000004	579970.0
39	21463.000000000004	576381.0
40	22288.000000000004	574336.0
41	21858.000000000007	572310.0000000001
42	21769.000000000004	570862.0000000001
43	21253.000000000004	571350.0000000001
44	21175.000000000004	570866.0000000001
45	20064.000000000004	571458.0
46	20882.000000000004	571145.0000000001
47	21505.000000000004	570087.0000000001
48	21658.000000000004	570635.0000000001
49	21681.000000000004	570480.0
50	21125.000000000007	570277.0000000001
51	21074.000000000004	570420.0
52	21609.000000000004	569373.0000000001
53	21472.000000000004	568956.0
54	21937.000000000004	569037.0000000001
55	22278.000000000004	569314.0
56	20813.000000000004	568985.0
57	21295.000000000007	569143.0
58	20889.000000000004	569750.0000000001
59	21336.000000000004	569755.0000000001
60	21782.000000000004	569452.0
61	21503.000000000004	569679.0000000001
62	21658.000000000004	570104.0000000001
63	21344.000000000004	570528.0000000001
64	21364.000000000004	569463.0000000001
65	21253.000000000004	569218.0
66	21109.000000000004	571336.0000000001
67	21267.000000000004	571916.0
68	21547.000000000007	589167.0000000001
69	21248.000000000004	613187.0
70	21576.000000000004	606723.0
71	20771.000000000004	601741.0
72	20892.000000000004	610430.0
73	20248.000000000004	635389.0000000001
74	20760.000000000004	643773.0
75	20749.000000000004	619307.0
76	21389.000000000004	598305.0
77	20633.000000000004	580149.0000000001
78	20935.000000000004	571383.0000000001
79	21352.000000000004	568924.0
80	20747.000000000004	567342.0000000001
81	20937.000000000004	567520.0000000001
82	21369.000000000004	568363.0000000001
83	22220.000000000004	567181.0
84	20736.000000000004	566715.0
85	20770.000000000004	568028.0000000001
86	20471.000000000004	566878.0000000001
87	20555.000000000007	567708.0000000001
88	20219.000000000004	567770.0
89	19623.000000000004	569551.0000000001
90	19798.000000000004	577369.0000000001
91	20743.000000000004	602633.0000000001
92	19881.000000000004	616133.0
93	19976.000000000004	594786.0
94	20110.000000000004	586997.0
95	19320.000000000004	572876.0000000001
96	19743.000000000004	568218.0000000001
97	20769.000000000004	566985.0000000001
98	19229.000000000004	567448.0000000001
99	19699.000000000004	567158.0
100	19816.000000000004	569766.0000000001
101	19783.000000000004	571309.0000000001
102	19674.000000000007	570167.0
103	19220.000000000004	568679.0000000001
104	19289.000000000004	568765.0000000001
105	18659.0	570595.0
106	19311.000000000004	572107.0
107	19467.000000000007	570731.0000000001
108	19881.000000000004	568271.0
109	19675.000000000004	566271.0000000001
110	19015.000000000004	564170.0000000001
111	18730.000000000004	564691.0000000001
112	19051.000000000007	564787.0
113	18692.000000000004	564725.0
114	19350.000000000004	564896.0000000001
115	19114.000000000004	563727.0000000001
116	19433.000000000004	565710.0000000001
