&a / °	I1 / %
-2,879	10,0
-2,882	10,0
-2,885	10,0
-2,888	10,0
-2,891	10,0
-2,894	10,0
-2,897	10,0
-2,900	10,0
-2,903	10,0
-2,906	10,0
-2,909	10,0
-2,912	10,0
-2,915	10,0
-2,918	10,0
-2,921	10,0
-2,924	10,0
-2,927	10,0
-2,930	10,0
-2,933	10,0
-2,936	10,0
-2,939	10,0
-2,942	10,0
-2,945	10,0
-2,947	10,0
-2,950	10,0
-2,953	10,0
-2,956	10,0
-2,959	10,0
-2,962	10,0
-2,965	10,0
-2,968	10,0
-2,971	10,0
-2,974	10,0
-2,977	10,0
-2,980	10,0
-2,983	10,0
-2,986	10,0
-2,989	10,0
-2,992	10,0
-2,995	10,0
-2,998	10,0
-3,001	10,0
-3,004	10,0
-3,007	10,0
-3,010	10,0
-3,013	10,0
-3,016	10,1
-3,019	10,1
-3,022	10,1
-3,025	10,1
-3,027	10,1
-3,030	10,1
-3,033	10,1
-3,036	10,1
