x-axis,1
second,Volt
-15.88000E-03,-12.50000E-03
-15.83000E-03,+9.37500E-03
-15.78000E-03,+6.25000E-03
-15.73000E-03,+9.37500E-03
-15.68000E-03,+6.25000E-03
-15.63000E-03,+9.37500E-03
-15.58000E-03,+12.50000E-03
-15.53000E-03,+25.00000E-03
-15.48000E-03,+9.37500E-03
-15.43000E-03,-6.25000E-03
-15.38000E-03,-9.37500E-03
-15.33000E-03,+0.0E+00
-15.28000E-03,+6.25000E-03
-15.23000E-03,+9.37500E-03
-15.18000E-03,+6.25000E-03
-15.13000E-03,+3.12500E-03
-15.08000E-03,-9.37500E-03
-15.03000E-03,+0.0E+00
-14.98000E-03,-6.25000E-03
-14.93000E-03,-3.12500E-03
-14.88000E-03,+3.12500E-03
-14.83000E-03,-3.12500E-03
-14.78000E-03,+15.62500E-03
-14.73000E-03,+21.87500E-03
-14.68000E-03,+18.75000E-03
-14.63000E-03,+0.0E+00
-14.58000E-03,+0.0E+00
-14.53000E-03,-6.25000E-03
-14.48000E-03,+3.12500E-03
-14.43000E-03,+12.50000E-03
-14.38000E-03,-3.12500E-03
-14.33000E-03,+15.62500E-03
-14.28000E-03,+3.12500E-03
-14.23000E-03,-9.37500E-03
-14.18000E-03,+6.25000E-03
-14.13000E-03,+9.37500E-03
-14.08000E-03,+6.25000E-03
-14.03000E-03,+9.37500E-03
-13.98000E-03,-6.25000E-03
-13.93000E-03,-15.62500E-03
-13.88000E-03,-3.12500E-03
-13.83000E-03,+9.37500E-03
-13.78000E-03,+0.0E+00
-13.73000E-03,+0.0E+00
-13.68000E-03,+0.0E+00
-13.63000E-03,+0.0E+00
-13.58000E-03,+6.25000E-03
-13.53000E-03,+15.62500E-03
-13.48000E-03,+9.37500E-03
-13.43000E-03,+0.0E+00
-13.38000E-03,+0.0E+00
-13.33000E-03,+0.0E+00
-13.28000E-03,+0.0E+00
-13.23000E-03,+0.0E+00
-13.18000E-03,-6.25000E-03
-13.13000E-03,-3.12500E-03
-13.08000E-03,+15.62500E-03
-13.03000E-03,+9.37500E-03
-12.98000E-03,+6.25000E-03
-12.93000E-03,+3.12500E-03
-12.88000E-03,-3.12500E-03
-12.83000E-03,+9.37500E-03
-12.78000E-03,+6.25000E-03
-12.73000E-03,+3.12500E-03
-12.68000E-03,-15.62500E-03
-12.63000E-03,-3.12500E-03
-12.58000E-03,+9.37500E-03
-12.53000E-03,+6.25000E-03
-12.48000E-03,+15.62500E-03
-12.43000E-03,+9.37500E-03
-12.38000E-03,+0.0E+00
-12.33000E-03,+0.0E+00
-12.28000E-03,+6.25000E-03
-12.23000E-03,+9.37500E-03
-12.18000E-03,+0.0E+00
-12.13000E-03,+6.25000E-03
-12.08000E-03,+15.62500E-03
-12.03000E-03,+3.12500E-03
-11.98000E-03,-3.12500E-03
-11.93000E-03,+15.62500E-03
-11.88000E-03,+9.37500E-03
-11.83000E-03,+6.25000E-03
-11.78000E-03,+9.37500E-03
-11.73000E-03,+6.25000E-03
-11.68000E-03,+9.37500E-03
-11.63000E-03,+0.0E+00
-11.58000E-03,+0.0E+00
-11.53000E-03,+6.25000E-03
-11.48000E-03,+15.62500E-03
-11.43000E-03,+15.62500E-03
-11.38000E-03,+9.37500E-03
-11.33000E-03,+6.25000E-03
-11.28000E-03,+9.37500E-03
-11.23000E-03,+6.25000E-03
-11.18000E-03,+9.37500E-03
-11.13000E-03,+0.0E+00
-11.08000E-03,+6.25000E-03
-11.03000E-03,+9.37500E-03
-10.98000E-03,+6.25000E-03
-10.93000E-03,+15.62500E-03
-10.88000E-03,+15.62500E-03
-10.83000E-03,+15.62500E-03
-10.78000E-03,+9.37500E-03
-10.73000E-03,+0.0E+00
-10.68000E-03,+0.0E+00
-10.63000E-03,-6.25000E-03
-10.58000E-03,-3.12500E-03
-10.53000E-03,+15.62500E-03
-10.48000E-03,+21.87500E-03
-10.43000E-03,+25.00000E-03
-10.38000E-03,+9.37500E-03
-10.33000E-03,+0.0E+00
-10.28000E-03,-6.25000E-03
-10.23000E-03,-9.37500E-03
-10.18000E-03,+6.25000E-03
-10.13000E-03,+3.12500E-03
-10.08000E-03,+3.12500E-03
-10.03000E-03,+18.75000E-03
-9.98000E-03,-6.25000E-03
-9.93000E-03,-3.12500E-03
-9.88000E-03,+15.62500E-03
-9.83000E-03,+15.62500E-03
-9.78000E-03,+15.62500E-03
-9.73000E-03,+15.62500E-03
-9.68000E-03,+15.62500E-03
-9.63000E-03,+3.12500E-03
-9.58000E-03,-3.12500E-03
-9.53000E-03,+9.37500E-03
-9.48000E-03,+6.25000E-03
-9.43000E-03,+15.62500E-03
-9.38000E-03,+9.37500E-03
-9.33000E-03,+0.0E+00
-9.28000E-03,-6.25000E-03
-9.23000E-03,-15.62500E-03
-9.18000E-03,-9.37500E-03
-9.13000E-03,+6.25000E-03
-9.08000E-03,+3.12500E-03
-9.03000E-03,-3.12500E-03
-8.98000E-03,+15.62500E-03
-8.93000E-03,+15.62500E-03
-8.88000E-03,+9.37500E-03
-8.83000E-03,+12.50000E-03
-8.78000E-03,+31.25000E-03
-8.73000E-03,+25.00000E-03
-8.68000E-03,+3.12500E-03
-8.63000E-03,-9.37500E-03
-8.58000E-03,+0.0E+00
-8.53000E-03,+6.25000E-03
-8.48000E-03,+9.37500E-03
-8.43000E-03,+0.0E+00
-8.38000E-03,+6.25000E-03
-8.33000E-03,+9.37500E-03
-8.28000E-03,+0.0E+00
-8.23000E-03,-6.25000E-03
-8.18000E-03,-9.37500E-03
-8.13000E-03,+0.0E+00
-8.08000E-03,+6.25000E-03
-8.03000E-03,+9.37500E-03
-7.98000E-03,+6.25000E-03
-7.93000E-03,+21.87500E-03
-7.88000E-03,+25.00000E-03
-7.83000E-03,+3.12500E-03
-7.78000E-03,-9.37500E-03
-7.73000E-03,+6.25000E-03
-7.68000E-03,+9.37500E-03
-7.63000E-03,-6.25000E-03
-7.58000E-03,-9.37500E-03
-7.53000E-03,+0.0E+00
-7.48000E-03,+0.0E+00
-7.43000E-03,+0.0E+00
-7.38000E-03,+0.0E+00
-7.33000E-03,+6.25000E-03
-7.28000E-03,+3.12500E-03
-7.23000E-03,-9.37500E-03
-7.18000E-03,+6.25000E-03
-7.13000E-03,+9.37500E-03
-7.08000E-03,+0.0E+00
-7.03000E-03,+0.0E+00
-6.98000E-03,-6.25000E-03
-6.93000E-03,-9.37500E-03
-6.88000E-03,-6.25000E-03
-6.83000E-03,-9.37500E-03
