0	44827.00000000001	613329.0
1	45893.00000000001	609638.0000000001
2	43589.0	600594.0000000001
3	42623.0	594099.0
4	42830.00000000001	591146.0000000001
5	41962.00000000001	590697.0
6	41740.00000000001	590219.0000000001
7	42129.0	589644.0000000001
8	42902.00000000001	590367.0
9	43078.00000000001	589489.0000000001
10	44011.00000000001	589332.0
11	44712.00000000001	588337.0000000001
12	44621.00000000001	589003.0000000001
13	44669.00000000001	588726.0000000001
14	43134.00000000001	588734.0
15	42180.00000000001	588302.0000000001
16	42997.00000000001	588197.0000000001
17	42717.00000000001	588322.0000000001
18	42255.00000000001	588410.0
19	42583.0	587764.0
20	41704.00000000001	587687.0000000001
21	43080.00000000001	587435.0000000001
22	42755.00000000001	587613.0
23	43435.00000000001	587130.0000000001
24	42328.00000000001	586955.0
25	42416.00000000001	588414.0
26	42035.00000000001	588558.0000000001
27	42863.00000000001	589235.0000000001
28	43605.00000000001	588214.0000000001
29	42835.00000000001	587924.0
30	43356.0	587848.0
31	42966.00000000001	588862.0000000001
32	43492.0	594464.0
33	43702.00000000001	612412.0
34	43931.00000000001	639882.0
35	43452.0	640772.0
36	44510.00000000001	623447.0
37	44403.00000000001	603471.0000000001
38	45502.0	588977.0000000001
39	45337.00000000001	585744.0
40	46353.00000000001	584544.0000000001
41	47682.00000000001	584681.0
42	45861.00000000001	584377.0000000001
43	45131.0	584319.0
44	46404.0	584323.0
45	46071.00000000001	583879.0000000001
46	48260.00000000001	583894.0000000001
47	51361.00000000001	583819.0000000001
48	54732.00000000001	583862.0000000001
49	57743.00000000001	583212.0000000001
50	57009.00000000001	583088.0
51	54868.00000000001	583462.0000000001
52	51667.00000000001	584061.0
53	49573.00000000001	582792.0
54	47611.0	583008.0000000001
55	45848.0	583510.0000000001
56	45687.00000000001	582802.0
57	45128.00000000001	582664.0000000001
58	45764.00000000001	582093.0000000001
59	45452.00000000001	582609.0000000001
60	46072.00000000001	582217.0
61	47399.00000000001	581495.0000000001
62	48340.00000000001	581683.0000000001
63	48160.00000000001	581986.0000000001
64	47186.00000000001	582197.0
65	45630.00000000001	582353.0
66	46388.00000000001	582878.0
67	46472.00000000001	581432.0000000001
68	46515.00000000001	581335.0000000001
69	46467.00000000001	581348.0000000001
70	45477.00000000001	581543.0000000001
71	46113.00000000001	581786.0
72	46474.0	581345.0000000001
73	46406.0	582650.0000000001
74	46632.00000000001	584087.0
75	46444.00000000001	583652.0000000001
76	46453.00000000001	582934.0
77	47083.0	581129.0
78	48662.0	581550.0000000001
79	49849.00000000001	585918.0
80	51336.00000000001	589975.0000000001
81	53201.0	589815.0000000001
82	52170.00000000001	586147.0
83	50231.00000000001	581832.0000000001
84	48944.00000000001	580166.0000000001
85	47764.00000000001	580397.0
86	46365.00000000001	579202.0000000001
87	46158.0	579534.0
88	45850.00000000001	578624.0
89	44126.00000000001	579537.0000000001
90	44327.00000000001	579676.0
91	44397.0	578744.0000000001
92	44505.00000000001	579879.0000000001
93	46080.00000000001	580937.0000000001
94	46697.00000000001	581935.0000000001
95	47071.00000000001	623755.0
96	47593.00000000001	621737.0
97	47044.00000000001	683159.0000000001
98	47565.00000000001	713186.0000000001
99	47935.0	693596.0000000001
100	48058.00000000001	661526.0
101	46778.0	619588.0
102	46043.00000000001	597898.0
103	45905.00000000001	583511.0000000001
104	46621.0	579119.0
105	45793.00000000001	577235.0
106	46077.00000000001	578075.0
107	46220.0	576914.0
108	45636.0	576630.0
109	46128.00000000001	576474.0000000001
110	45664.0	576961.0000000001
111	46077.00000000001	576365.0
112	45425.00000000001	577666.0
113	45361.0	578184.0
114	46217.00000000001	577080.0
115	45313.0	577007.0000000001
116	45388.00000000001	578047.0
117	46058.0	578148.0000000001
118	45407.00000000001	579300.0000000001
119	44619.00000000001	580876.0000000001
120	44582.0	590631.0
121	45886.00000000001	651861.0000000001
122	46832.00000000001	767701.0
123	46997.00000000001	810436.0
124	47362.0	745312.0
125	46223.00000000001	659441.0000000001
126	46031.00000000001	597873.0
127	45052.00000000001	580207.0000000001
128	44904.00000000001	577070.0000000001
129	44895.00000000001	575525.0000000001
130	45275.00000000001	575167.0
131	45351.00000000001	576509.0
132	45462.00000000001	575729.0000000001
133	45501.00000000001	576065.0000000001
134	45175.0	575246.0000000001
135	45289.00000000001	576257.0000000001
136	44640.00000000001	576353.0000000001
137	45266.00000000001	577287.0000000001
138	44513.00000000001	580337.0000000001
139	45187.00000000001	607694.0000000001
140	45452.00000000001	691075.0
141	45709.00000000001	752445.0
142	45614.0	717485.0
143	45825.00000000001	658103.0000000001
144	44785.00000000001	602613.0
145	45347.00000000001	580057.0
146	44212.00000000001	575513.0000000001
147	44623.00000000001	574784.0
148	44470.00000000001	573809.0
149	44376.00000000001	574401.0
150	44173.00000000001	573763.0000000001
151	44324.00000000001	573946.0
152	44503.00000000001	574504.0000000001
153	43681.0	572563.0
154	44187.0	573554.0
155	44382.00000000001	573216.0
156	44306.00000000001	573235.0
157	44229.00000000001	573876.0
158	43501.0	573180.0000000001
159	44153.00000000001	573191.0
160	43850.00000000001	576316.0000000001
161	44331.00000000001	575839.0
162	43974.00000000001	575336.0000000001
163	44646.0	574268.0000000001
164	43239.00000000001	573169.0000000001
165	43341.00000000001	573314.0
166	43066.00000000001	573124.0000000001
167	41249.00000000001	572864.0000000001
168	43835.0	572474.0
169	43624.0	572851.0
170	43685.0	572890.0000000001
171	43900.00000000001	572760.0
172	44626.0	572543.0
173	44572.0	571827.0000000001
174	44663.00000000001	571881.0000000001
175	44130.00000000001	572034.0
176	44511.0	571978.0
177	44523.0	572754.0000000001
178	42821.00000000001	572480.0000000001
179	43222.00000000001	572442.0000000001
180	44085.00000000001	572532.0
181	43019.00000000001	571668.0000000001
182	43579.00000000001	571594.0000000001
183	43552.00000000001	570927.0000000001
184	42867.00000000001	571261.0000000001
185	42986.00000000001	571066.0000000001
186	43064.00000000001	572580.0000000001
187	43111.00000000001	570812.0000000001
188	42744.00000000001	571792.0000000001
189	43244.0	570525.0
190	43440.0	570760.0000000001
191	43128.00000000001	570675.0000000001
192	43884.00000000001	570090.0000000001
193	44603.0	570096.0
194	42324.00000000001	570360.0000000001
195	42909.0	570451.0000000001
196	42503.00000000001	570707.0
197	43368.00000000001	570317.0000000001
