5.943000000000000000e+03 2.066274485823938181e-10 1.370281440090568317e-11
6.528000000000000000e+03 3.268475757408273673e-10 2.752831258475067272e-11
1.800000000000000000e+04 4.299760084484018604e-10 2.783932502264847883e-11
8.306000000000000000e+03 7.445921152452692076e-10 3.160801818368878130e-11
9.250000000000000000e+03 9.153857567426346221e-10 5.627815107568891693e-11
