2.174992343832625463e-01 0.000000000000000000e+00
1.808362512761071266e+05 2.015885131198240924e+04
6.674049999999999865e-07 4.400000000000000315e-11
4.715365908939005749e+04 1.528241075420432651e+02
5.478461559752128233e+04 8.045241992342191679e+02
6.678074247191280292e-07 8.680500371427851053e-12
1.700281227013571564e-10 6.396589643746744901e-12
