7.300000000000000000e+01 6.382999999999999916e-07
9.800000000000000000e+01 6.402200000000000511e-07
1.160000000000000000e+02 6.416300000000000088e-07
4.540000000000000000e+02 6.678300000000000713e-07
5.510000000000000000e+02 6.752799999999999958e-07
